temperatura,humedad,aguaEnSuelo,tipoSuelo,tipoCultivo,nitrogeno,potasio,fosforo,nombreFertilizante
27.2,52.83,31.04,Rojo,Arrozal,8,17,16,28-28
29.52,70.13,55.59,Franco,Mijo,25,0,23,17-17-17
26.58,49.05,23.6,Franco,Cebada,22,1,15,20-20
32.39,69.83,53.98,Rojo,Algodon,8,0,8,17-17-17
27.86,58.24,49.66,Rojo,Cebada,14,2,18,Urea
27.87,59.72,43.57,Franco,Cebada,8,0,34,DAP
31.12,59.5,48.49,Franco,Maiz,20,1,23,10-26-26
29.45,60.16,56.75,Negro,Mijo,6,13,26,Urea
25.45,59.9,50.43,Negro,Maiz,18,0,18,DAP
27.06,61.03,44.75,Arenoso,Legumbres,4,18,17,Urea
25.44,59.38,44.01,Rojo,Arrozal,5,11,26,10-26-26
26.27,47.12,39.19,Rojo,Arrozal,37,3,3,28-28
30.57,48.3,44.43,Arenoso,Legumbres,41,0,0,14-35-14
27.27,66.44,34.85,Franco,SemillasOleaginosas,11,1,19,20-20
21.07,43.97,40.04,Negro,Tabaco,4,20,19,28-28
33.6,59.48,46.26,Arenoso,CañaAzucar,17,14,15,Urea
30.34,54.73,62.24,Negro,Algodon,10,2,10,28-28
28.43,66.03,44.05,Negro,Mijo,14,3,10,17-17-17
25.5,56.26,56.35,Arenoso,Cebada,15,0,31,28-28
33.23,61.09,39.74,Franco,SemillasOleaginosas,22,2,21,17-17-17
27.83,45.02,52.22,Negro,SemillasOleaginosas,34,0,1,DAP
21.81,55.61,64.1,Rojo,CañaAzucar,9,2,11,Urea
37.5,70.28,65.23,Negro,Trigo,30,4,0,Urea
25.64,52.31,36.33,Franco,Maiz,37,0,0,Urea
32.72,65.66,45.12,Arcilloso,SemillasOleaginosas,11,12,32,DAP
27.83,51.16,44.2,Arcilloso,Tabaco,18,0,16,17-17-17
29.8,49.21,70.0,Franco,Trigo,36,1,0,17-17-17
27.94,55.06,48.07,Arcilloso,Mijo,11,0,7,10-26-26
33.38,69.64,47.26,Negro,Mijo,11,0,11,20-20
33.15,56.8,52.58,Negro,Maiz,6,1,13,DAP
20.27,48.38,26.05,Negro,Algodon,25,0,18,Urea
25.8,68.86,28.28,Arcilloso,Arrozal,16,0,36,20-20
24.18,49.22,58.28,Arenoso,Cebada,12,8,28,Urea
27.34,64.09,45.24,Arenoso,Arrozal,4,10,25,28-28
33.33,61.68,36.85,Franco,Arrozal,22,0,26,14-35-14
37.84,71.33,37.32,Negro,SemillasOleaginosas,12,0,36,DAP
29.4,59.77,36.99,Arenoso,NuecesMani,7,12,17,Urea
26.96,53.75,21.67,Arenoso,NuecesMani,17,21,18,Urea
29.02,54.06,21.84,Arcilloso,Mijo,42,0,0,DAP
25.28,48.89,31.22,Rojo,Arrozal,34,0,1,10-26-26
26.16,67.1,44.73,Arenoso,Tabaco,26,3,21,17-17-17
32.81,49.4,37.62,Franco,Cebada,12,3,32,DAP
25.24,59.52,65.55,Negro,CañaAzucar,7,0,4,28-28
36.1,74.43,33.26,Arcilloso,Mijo,7,2,44,28-28
30.99,68.56,42.89,Negro,Cebada,19,2,20,20-20
34.66,61.82,45.18,Arenoso,Tabaco,7,0,46,17-17-17
31.8,59.13,20.0,Arcilloso,Arrozal,11,0,39,14-35-14
28.69,65.85,51.02,Arenoso,Cebada,11,6,19,20-20
21.55,59.81,42.69,Arcilloso,Trigo,9,12,15,17-17-17
29.05,44.58,47.92,Rojo,Arrozal,26,0,23,DAP
25.08,46.33,34.66,Rojo,CañaAzucar,45,2,0,10-26-26
39.1,61.36,46.18,Arenoso,Algodon,9,0,44,DAP
31.15,63.79,67.79,Franco,NuecesMani,12,13,15,28-28
26.49,52.95,43.97,Negro,Mijo,20,3,25,Urea
33.41,65.63,33.09,Franco,Legumbres,8,0,30,20-20
36.63,63.13,35.97,Rojo,NuecesMani,37,0,0,17-17-17
36.12,70.69,43.66,Arcilloso,Tabaco,7,0,38,10-26-26
40.0,67.3,47.09,Arcilloso,Arrozal,4,6,25,20-20
27.05,46.43,54.7,Franco,NuecesMani,7,8,11,20-20
33.43,57.05,40.58,Negro,Mijo,20,0,21,20-20
38.27,63.64,34.87,Negro,Cebada,37,3,0,Urea
24.67,58.06,36.05,Negro,Legumbres,35,2,0,17-17-17
23.88,50.11,28.85,Arcilloso,Trigo,16,10,7,17-17-17
25.87,52.61,51.85,Franco,Maiz,17,4,16,10-26-26
30.82,64.35,50.99,Arcilloso,Cebada,4,7,33,17-17-17
26.97,52.44,68.26,Arcilloso,Mijo,11,12,12,Urea
27.44,57.21,44.21,Arcilloso,Algodon,18,0,14,14-35-14
28.67,57.85,35.03,Rojo,CañaAzucar,25,0,15,Urea
32.67,62.29,40.3,Arcilloso,NuecesMani,7,3,4,10-26-26
27.76,53.93,55.61,Negro,Algodon,20,0,20,DAP
31.99,70.0,65.07,Negro,Trigo,39,0,0,10-26-26
26.59,61.53,38.46,Rojo,Tabaco,10,0,14,DAP
36.79,65.0,25.87,Arcilloso,Trigo,41,0,1,28-28
30.99,49.27,20.0,Negro,Cebada,13,11,27,14-35-14
32.87,73.43,28.8,Arcilloso,CañaAzucar,43,0,1,DAP
27.71,43.77,39.93,Arenoso,Arrozal,37,3,3,14-35-14
30.04,71.83,37.85,Franco,Algodon,26,0,27,17-17-17
25.45,43.45,27.0,Negro,Tabaco,32,0,4,10-26-26
38.42,58.28,58.78,Franco,NuecesMani,10,18,15,Urea
24.38,43.06,57.85,Rojo,Algodon,26,4,17,Urea
29.03,55.07,21.85,Negro,Trigo,11,0,37,10-26-26
25.8,52.64,23.15,Arcilloso,Algodon,10,2,41,14-35-14
29.63,52.15,29.15,Rojo,CañaAzucar,10,0,14,28-28
29.02,56.54,25.46,Rojo,Legumbres,15,18,20,10-26-26
30.19,50.07,55.28,Negro,Mijo,8,8,31,28-28
31.02,57.58,20.0,Negro,Cebada,10,3,27,Urea
27.75,53.08,32.46,Arcilloso,SemillasOleaginosas,20,0,21,28-28
30.13,67.09,45.6,Arenoso,Legumbres,6,0,13,28-28
38.71,69.52,49.63,Negro,Tabaco,42,3,0,Urea
31.68,50.27,50.06,Arenoso,NuecesMani,5,8,28,14-35-14
34.14,78.24,27.47,Arcilloso,Legumbres,10,0,41,10-26-26
29.59,52.76,46.61,Franco,Tabaco,35,3,1,17-17-17
23.14,53.52,59.52,Rojo,Cebada,38,0,1,DAP
26.88,63.51,45.65,Franco,NuecesMani,38,4,0,28-28
31.84,68.04,40.76,Franco,Algodon,8,15,17,Urea
29.83,49.84,47.91,Rojo,CañaAzucar,9,0,36,14-35-14
31.49,60.18,54.84,Negro,Algodon,9,0,36,DAP
25.78,46.81,28.23,Rojo,Algodon,8,5,25,17-17-17
20.09,57.36,36.23,Arcilloso,CañaAzucar,10,17,18,14-35-14
25.48,53.37,67.14,Arcilloso,Tabaco,15,0,33,10-26-26
22.11,50.94,33.26,Arenoso,Mijo,12,14,13,14-35-14
30.8,50.26,34.44,Arenoso,Arrozal,8,11,11,20-20
33.95,66.85,45.81,Franco,SemillasOleaginosas,0,13,32,Urea
35.04,68.15,32.62,Negro,Cebada,3,4,32,17-17-17
26.46,54.2,60.37,Franco,Maiz,11,0,11,DAP
29.54,70.83,36.15,Negro,Tabaco,35,0,4,14-35-14
29.84,56.17,52.61,Arcilloso,CañaAzucar,24,4,25,DAP
29.53,57.3,28.3,Rojo,Maiz,4,14,31,Urea
22.59,58.51,42.18,Rojo,Mijo,10,22,13,10-26-26
23.48,58.68,33.71,Negro,CañaAzucar,32,0,0,DAP
21.23,56.98,70.0,Rojo,Algodon,31,0,3,14-35-14
22.9,52.41,37.35,Rojo,Maiz,8,4,16,Urea
38.33,73.15,39.17,Arcilloso,SemillasOleaginosas,21,4,22,10-26-26
36.38,71.89,48.76,Rojo,NuecesMani,10,2,10,14-35-14
32.37,71.46,24.3,Arcilloso,Cebada,12,10,28,20-20
27.4,59.99,27.39,Negro,Arrozal,19,0,35,14-35-14
33.21,56.71,52.11,Arenoso,Mijo,16,1,6,Urea
23.73,47.43,43.98,Negro,Tabaco,38,2,0,10-26-26
25.27,46.34,30.37,Arcilloso,Trigo,42,0,0,Urea
29.25,55.35,49.89,Negro,Cebada,38,2,0,28-28
29.28,54.61,62.26,Rojo,Cebada,14,0,13,20-20
31.57,56.03,49.4,Arenoso,Mijo,12,7,33,Urea
23.31,47.22,25.84,Arenoso,CañaAzucar,11,10,9,Urea
23.77,59.04,33.31,Arenoso,Tabaco,15,4,39,DAP
40.0,67.48,41.87,Arenoso,Legumbres,10,4,15,14-35-14
35.78,56.41,50.19,Rojo,SemillasOleaginosas,8,14,10,28-28
23.83,60.51,31.59,Negro,Algodon,8,19,22,20-20
22.79,55.32,40.35,Negro,Maiz,24,0,22,10-26-26
26.91,47.11,41.41,Franco,Algodon,9,8,8,14-35-14
30.24,53.59,54.41,Negro,Arrozal,11,12,29,Urea
35.62,59.35,43.06,Negro,Arrozal,10,0,32,DAP
28.35,52.08,20.51,Negro,Arrozal,45,0,4,Urea
30.66,48.43,53.73,Franco,Mijo,12,12,31,28-28
28.5,60.14,60.87,Arenoso,Tabaco,10,5,28,10-26-26
37.5,65.89,45.19,Franco,Arrozal,7,4,28,28-28
37.32,62.83,35.2,Rojo,Arrozal,13,0,38,DAP
23.99,57.62,43.9,Negro,Legumbres,2,19,21,20-20
31.38,58.81,20.99,Arcilloso,Maiz,3,4,33,14-35-14
26.97,61.39,69.28,Arcilloso,Tabaco,36,0,2,14-35-14
24.87,53.77,41.62,Arenoso,Cebada,45,0,0,10-26-26
27.57,52.6,61.71,Negro,Legumbres,7,8,31,28-28
34.1,65.21,40.7,Rojo,Legumbres,18,3,27,Urea
35.45,66.58,36.72,Rojo,Cebada,42,0,2,20-20
31.24,51.41,41.09,Negro,Algodon,26,0,14,17-17-17
28.27,64.54,36.26,Arenoso,Arrozal,26,1,20,Urea
27.03,62.23,28.65,Arcilloso,Maiz,44,3,0,28-28
32.46,68.48,31.3,Arenoso,CañaAzucar,8,4,43,14-35-14
26.35,63.69,58.47,Franco,Tabaco,14,0,36,17-17-17
32.76,50.34,37.94,Franco,CañaAzucar,16,1,31,Urea
21.71,44.2,43.22,Negro,CañaAzucar,21,0,23,Urea
30.04,62.08,62.67,Negro,NuecesMani,12,17,11,17-17-17
28.1,69.82,63.0,Arenoso,Maiz,6,7,28,10-26-26
33.02,78.74,48.74,Negro,NuecesMani,3,4,29,20-20
21.89,49.75,40.89,Franco,Arrozal,15,0,45,20-20
25.29,40.62,42.74,Arenoso,CañaAzucar,5,21,18,Urea
36.93,61.19,29.29,Rojo,Arrozal,21,0,19,28-28
30.92,64.22,55.34,Arcilloso,Maiz,22,0,21,20-20
32.53,71.92,37.71,Negro,Tabaco,18,0,27,28-28
28.68,61.24,31.87,Franco,Tabaco,23,0,21,28-28
36.1,66.96,25.72,Arenoso,Cebada,13,3,35,28-28
21.7,40.45,64.17,Arenoso,Maiz,35,0,0,Urea
30.5,62.99,36.07,Rojo,NuecesMani,12,6,33,10-26-26
30.43,59.8,49.02,Negro,NuecesMani,21,2,19,Urea
32.33,67.75,59.96,Franco,Mijo,7,7,35,14-35-14
29.44,57.46,38.52,Rojo,Cebada,40,0,0,Urea
29.3,51.86,65.79,Arenoso,CañaAzucar,13,0,13,14-35-14
38.47,62.47,48.62,Negro,NuecesMani,16,11,13,20-20
29.46,59.85,38.35,Negro,Arrozal,11,0,16,10-26-26
37.38,74.63,60.35,Arcilloso,NuecesMani,5,11,25,DAP
26.59,49.71,34.99,Franco,Arrozal,26,3,19,10-26-26
25.41,49.09,44.03,Arenoso,Cebada,18,1,16,14-35-14
33.39,71.13,49.02,Arcilloso,Mijo,7,0,38,20-20
28.36,50.91,33.57,Arcilloso,Arrozal,8,8,31,Urea
37.54,71.73,49.13,Rojo,NuecesMani,35,2,0,Urea
31.38,68.77,66.23,Franco,Trigo,8,7,29,DAP
28.27,66.94,52.35,Arcilloso,SemillasOleaginosas,10,8,29,10-26-26
29.52,60.02,61.06,Arcilloso,CañaAzucar,10,2,12,28-28
29.49,43.74,32.44,Franco,CañaAzucar,22,0,20,DAP
37.19,61.38,49.57,Arcilloso,Maiz,7,12,28,17-17-17
32.37,54.35,50.09,Rojo,Maiz,33,0,0,10-26-26
28.71,45.53,37.59,Arcilloso,Cebada,26,0,22,20-20
26.9,56.65,22.83,Arenoso,CañaAzucar,15,0,37,10-26-26
33.04,52.52,30.56,Franco,Legumbres,9,0,12,DAP
32.48,52.45,43.5,Franco,Cebada,16,1,45,20-20
38.58,57.38,60.1,Franco,Cebada,8,10,9,14-35-14
30.12,59.49,45.57,Arenoso,NuecesMani,9,0,33,14-35-14
27.4,53.38,24.91,Arenoso,Cebada,10,3,12,20-20
21.17,57.9,50.89,Negro,Algodon,19,0,23,17-17-17
24.69,63.39,20.45,Franco,SemillasOleaginosas,12,14,30,28-28
25.36,62.86,41.08,Arcilloso,Trigo,37,0,0,10-26-26
28.21,50.33,47.6,Negro,Algodon,22,3,26,DAP
34.64,71.11,52.82,Negro,Tabaco,2,18,16,14-35-14
40.0,66.64,40.47,Negro,Arrozal,16,0,42,10-26-26
32.28,51.88,30.19,Franco,Cebada,16,3,41,Urea
28.38,63.35,70.0,Arenoso,Maiz,13,14,17,Urea
30.7,55.96,30.0,Negro,Mijo,34,0,0,20-20
32.35,78.2,31.24,Negro,CañaAzucar,9,1,43,DAP
37.76,62.35,32.1,Franco,Algodon,36,2,2,Urea
34.96,60.68,50.5,Negro,Legumbres,7,0,9,14-35-14
27.58,45.82,20.23,Negro,Algodon,13,0,9,20-20
36.11,66.33,59.78,Arenoso,CañaAzucar,3,8,27,DAP
27.16,55.97,40.95,Arcilloso,Maiz,22,0,16,17-17-17
32.5,63.91,50.78,Franco,Cebada,7,0,46,20-20
30.48,50.15,24.47,Negro,CañaAzucar,14,0,38,17-17-17
32.65,65.68,43.35,Arenoso,Tabaco,5,0,11,28-28
23.99,45.86,44.6,Rojo,Algodon,13,9,30,17-17-17
28.8,52.94,23.76,Franco,SemillasOleaginosas,36,0,0,20-20
25.01,46.13,30.97,Arenoso,CañaAzucar,35,0,0,10-26-26
29.47,48.68,39.05,Rojo,Arrozal,11,2,39,20-20
22.78,54.73,52.62,Arcilloso,Tabaco,18,2,14,Urea
27.13,59.68,68.56,Arcilloso,Legumbres,34,3,2,17-17-17
29.27,71.38,65.51,Arenoso,CañaAzucar,28,0,23,17-17-17
26.23,46.01,35.38,Arenoso,Trigo,13,0,36,14-35-14
27.54,57.8,49.7,Rojo,Trigo,27,0,24,14-35-14
30.96,61.45,35.37,Arcilloso,Algodon,4,23,16,Urea
30.12,58.37,64.67,Arenoso,Legumbres,5,7,29,10-26-26
38.3,69.75,41.31,Arcilloso,Tabaco,11,1,38,10-26-26
33.32,78.29,41.09,Arenoso,CañaAzucar,8,6,24,28-28
30.27,58.64,44.46,Arenoso,Arrozal,43,0,1,28-28
33.39,62.88,58.59,Rojo,SemillasOleaginosas,14,4,28,10-26-26
24.28,64.47,50.66,Negro,Legumbres,13,0,36,20-20
35.01,65.35,36.5,Arcilloso,CañaAzucar,42,1,0,10-26-26
21.18,47.08,48.85,Arenoso,Arrozal,20,0,22,10-26-26
29.17,44.69,36.86,Rojo,Tabaco,15,0,7,Urea
25.94,50.12,26.04,Franco,CañaAzucar,36,0,0,10-26-26
34.91,62.53,49.22,Arcilloso,Trigo,20,1,31,DAP
25.25,48.0,35.09,Negro,Tabaco,19,0,25,14-35-14
30.14,59.84,37.42,Arcilloso,CañaAzucar,39,0,0,20-20
35.58,69.81,22.72,Franco,NuecesMani,6,7,27,Urea
33.29,67.12,25.0,Negro,Arrozal,42,0,0,20-20
28.3,52.68,34.22,Rojo,NuecesMani,8,5,24,DAP
26.46,63.95,63.21,Arenoso,Maiz,10,3,31,DAP
40.0,68.33,30.9,Rojo,Trigo,14,1,42,14-35-14
29.23,54.78,49.49,Arcilloso,Algodon,22,0,15,10-26-26
21.48,40.33,24.3,Negro,Maiz,13,12,7,DAP
38.55,72.39,57.25,Arenoso,Arrozal,30,0,0,DAP
30.88,57.35,42.86,Arcilloso,Maiz,27,0,23,DAP
30.49,59.07,27.14,Franco,Cebada,16,0,11,14-35-14
38.27,75.46,26.71,Rojo,Algodon,5,8,35,10-26-26
27.49,55.27,67.27,Franco,Cebada,5,6,30,28-28
32.66,65.59,24.12,Arcilloso,Maiz,33,0,0,14-35-14
30.36,52.15,32.78,Negro,Algodon,42,0,0,28-28
32.86,56.84,32.25,Arcilloso,CañaAzucar,41,2,1,10-26-26
29.32,58.03,38.43,Franco,Tabaco,8,4,9,17-17-17
34.51,77.0,52.89,Negro,Arrozal,12,7,25,28-28
35.64,77.44,40.68,Arenoso,Arrozal,12,2,42,20-20
28.93,59.75,28.26,Arenoso,Arrozal,8,1,10,Urea
24.21,66.11,50.17,Negro,NuecesMani,8,1,38,10-26-26
26.55,58.11,35.01,Rojo,Cebada,27,0,18,10-26-26
30.89,47.99,44.37,Negro,Trigo,23,3,20,14-35-14
23.95,49.46,54.47,Franco,Mijo,26,2,16,17-17-17
35.62,59.9,40.62,Negro,Algodon,11,4,43,20-20
33.16,59.69,35.13,Arcilloso,Arrozal,16,0,24,28-28
29.53,61.71,30.58,Franco,Algodon,23,2,18,28-28
25.22,47.33,25.94,Arenoso,Algodon,9,2,45,Urea
27.47,54.96,42.17,Franco,Trigo,25,4,26,20-20
39.55,69.54,58.19,Franco,Trigo,8,14,22,17-17-17
25.43,54.6,33.36,Arcilloso,Arrozal,12,0,13,20-20
23.19,55.23,47.98,Arcilloso,Mijo,41,0,0,28-28
31.18,62.75,47.87,Negro,Trigo,24,0,19,10-26-26
30.2,50.46,46.49,Arcilloso,Legumbres,14,0,36,20-20
21.31,45.08,52.48,Rojo,Arrozal,22,0,16,20-20
32.65,51.77,59.46,Negro,Mijo,13,0,30,17-17-17
33.18,58.37,27.03,Arcilloso,Algodon,20,3,20,14-35-14
29.51,60.72,49.86,Arenoso,Maiz,6,2,11,Urea
36.65,65.21,44.67,Franco,Cebada,12,0,14,28-28
24.53,62.02,27.22,Franco,Arrozal,5,6,27,20-20
28.61,67.47,32.42,Arcilloso,Algodon,3,4,27,17-17-17
36.23,68.79,36.18,Arcilloso,CañaAzucar,8,0,34,17-17-17
29.19,54.34,53.34,Arenoso,SemillasOleaginosas,14,13,14,10-26-26
34.02,52.63,32.14,Franco,Cebada,42,1,1,DAP
36.98,56.82,31.16,Negro,NuecesMani,21,2,19,Urea
30.71,51.25,37.24,Negro,Mijo,19,4,18,DAP
25.81,54.02,45.2,Negro,NuecesMani,9,0,6,Urea
30.95,63.54,47.11,Arenoso,Legumbres,31,4,0,28-28
29.95,54.6,57.41,Franco,Maiz,43,0,0,28-28
30.03,55.83,47.14,Rojo,CañaAzucar,36,0,0,17-17-17
27.43,45.22,27.13,Arenoso,Legumbres,13,6,14,10-26-26
30.12,53.39,40.75,Rojo,CañaAzucar,35,4,0,10-26-26
26.72,58.18,37.93,Franco,Cebada,42,0,0,28-28
25.76,51.35,43.13,Arenoso,SemillasOleaginosas,23,4,22,17-17-17
23.48,50.19,29.91,Arcilloso,Legumbres,14,12,11,20-20
27.07,58.87,54.62,Franco,NuecesMani,10,0,45,10-26-26
27.05,44.28,45.68,Arcilloso,NuecesMani,25,0,23,20-20
30.9,45.86,40.74,Arenoso,Algodon,13,0,36,14-35-14
24.52,49.32,48.19,Negro,Legumbres,23,4,15,14-35-14
26.25,63.56,28.04,Franco,NuecesMani,11,0,15,Urea
31.16,56.43,43.16,Franco,Cebada,25,4,25,DAP
32.63,62.91,55.52,Arcilloso,Maiz,13,10,31,Urea
30.64,57.11,28.44,Negro,Algodon,34,0,2,14-35-14
39.82,76.99,27.78,Rojo,Trigo,12,4,38,28-28
32.97,61.72,42.69,Arenoso,NuecesMani,38,1,4,17-17-17
33.32,56.56,52.81,Rojo,Algodon,7,7,32,17-17-17
26.42,62.53,32.01,Arenoso,Trigo,14,0,42,28-28
29.65,58.55,49.47,Franco,SemillasOleaginosas,25,0,22,DAP
24.08,62.89,34.44,Negro,Algodon,14,12,19,20-20
26.5,61.3,48.77,Franco,CañaAzucar,16,18,13,20-20
29.8,60.5,33.18,Rojo,NuecesMani,8,15,14,17-17-17
26.76,56.88,39.03,Arenoso,Trigo,14,0,16,Urea
25.63,57.48,54.3,Rojo,Trigo,11,5,36,28-28
37.23,59.0,42.16,Arcilloso,SemillasOleaginosas,42,0,0,Urea
28.29,57.0,48.81,Arenoso,SemillasOleaginosas,13,0,8,Urea
26.29,43.92,34.22,Franco,Algodon,22,2,23,17-17-17
25.42,48.77,35.86,Rojo,Cebada,31,0,4,10-26-26
31.04,66.34,43.48,Rojo,Legumbres,22,0,27,14-35-14
34.2,73.24,20.0,Arcilloso,Maiz,11,9,30,14-35-14
32.9,66.64,37.72,Negro,Arrozal,10,15,12,17-17-17
38.13,68.23,38.15,Negro,SemillasOleaginosas,20,0,17,17-17-17
23.61,51.8,35.39,Franco,Mijo,11,0,45,17-17-17
25.03,48.11,40.57,Rojo,Cebada,27,3,24,DAP
36.62,58.47,20.56,Arcilloso,CañaAzucar,38,0,0,DAP
33.99,61.71,25.59,Franco,Mijo,7,0,42,14-35-14
38.27,63.88,33.14,Rojo,Algodon,24,0,17,DAP
29.18,45.72,43.85,Negro,Algodon,16,0,12,20-20
26.71,56.27,30.9,Arcilloso,NuecesMani,11,3,8,10-26-26
31.01,65.29,49.37,Negro,Tabaco,11,17,10,14-35-14
29.75,62.25,68.76,Arcilloso,Tabaco,13,8,19,Urea
31.73,69.1,20.0,Negro,SemillasOleaginosas,8,15,13,Urea
28.28,43.5,35.37,Franco,Maiz,13,0,8,28-28
37.13,53.26,35.49,Negro,Algodon,15,0,40,17-17-17
24.17,51.74,42.57,Rojo,Mijo,45,1,3,14-35-14
30.86,67.34,54.97,Arenoso,Maiz,8,7,32,14-35-14
32.79,56.76,45.12,Negro,Mijo,41,1,0,DAP
34.72,65.09,62.52,Arcilloso,Mijo,8,4,25,28-28
28.06,66.55,38.84,Rojo,Tabaco,5,11,24,20-20
29.7,49.26,41.74,Arcilloso,Cebada,9,8,16,28-28
30.13,69.07,35.42,Arcilloso,CañaAzucar,20,1,16,28-28
38.32,71.66,50.39,Negro,CañaAzucar,37,0,0,17-17-17
24.21,45.53,53.62,Arcilloso,CañaAzucar,26,0,14,17-17-17
20.18,41.05,47.98,Rojo,CañaAzucar,25,0,21,17-17-17
29.0,49.39,43.1,Negro,Maiz,25,4,23,20-20
27.9,50.42,39.03,Arenoso,Cebada,6,4,15,DAP
35.18,65.15,45.91,Franco,CañaAzucar,41,0,0,DAP
26.22,64.73,37.01,Rojo,Trigo,4,0,16,DAP
29.03,55.12,58.72,Negro,Trigo,10,0,4,14-35-14
30.81,62.99,28.49,Arenoso,NuecesMani,10,1,11,Urea
37.83,76.34,37.18,Arenoso,SemillasOleaginosas,17,4,9,28-28
36.31,55.62,57.54,Rojo,Arrozal,11,7,33,28-28
33.54,59.23,58.43,Negro,CañaAzucar,5,9,31,DAP
33.31,65.26,39.74,Negro,Legumbres,6,4,39,17-17-17
31.29,60.71,20.0,Negro,Maiz,8,5,25,20-20
36.3,70.42,33.17,Arcilloso,Trigo,10,0,37,17-17-17
33.76,65.35,25.86,Arcilloso,Mijo,16,0,35,Urea
34.48,65.7,36.95,Franco,Maiz,8,15,14,17-17-17
34.67,58.7,28.33,Arenoso,Cebada,11,0,18,Urea
24.79,58.23,28.99,Rojo,Trigo,39,0,0,10-26-26
36.68,73.77,45.6,Arenoso,SemillasOleaginosas,37,3,0,28-28
31.02,64.62,47.95,Rojo,NuecesMani,7,14,20,14-35-14
29.67,72.9,65.59,Rojo,CañaAzucar,19,0,20,Urea
31.57,72.17,42.63,Negro,Mijo,17,2,6,DAP
25.49,51.92,39.46,Arcilloso,Cebada,41,0,0,20-20
34.19,63.19,35.94,Negro,Tabaco,35,0,2,14-35-14
33.91,55.65,61.22,Arcilloso,Tabaco,5,7,30,17-17-17
30.54,55.89,36.73,Rojo,Arrozal,25,4,22,DAP
32.73,70.57,49.45,Arenoso,Arrozal,2,13,25,DAP
28.14,67.92,37.97,Arenoso,Mijo,17,0,21,28-28
30.04,49.89,37.17,Rojo,Mijo,33,0,4,10-26-26
31.07,64.86,38.05,Franco,Trigo,17,0,26,20-20
26.74,47.39,22.87,Arenoso,Mijo,12,0,17,Urea
35.64,58.1,59.75,Franco,Algodon,11,7,26,28-28
25.01,65.74,69.58,Arenoso,Algodon,14,0,33,10-26-26
28.87,60.59,53.34,Arcilloso,Cebada,10,3,13,28-28
38.8,64.99,64.53,Franco,Maiz,17,3,41,28-28
33.25,71.64,34.87,Arcilloso,Trigo,23,2,19,Urea
29.93,59.1,20.39,Arenoso,Trigo,9,18,20,17-17-17
33.48,64.7,53.11,Franco,SemillasOleaginosas,5,19,24,DAP
30.43,60.58,58.52,Negro,Cebada,4,0,10,DAP
25.45,56.04,38.95,Arcilloso,Mijo,26,0,18,DAP
27.23,57.63,49.84,Rojo,SemillasOleaginosas,10,13,12,20-20
32.92,70.05,54.36,Rojo,Cebada,12,13,16,28-28
31.72,59.51,43.1,Rojo,Mijo,20,0,20,DAP
29.39,55.08,28.55,Arenoso,Algodon,9,20,22,10-26-26
30.42,60.17,36.66,Arcilloso,Algodon,9,6,22,20-20
27.41,56.92,32.34,Negro,Trigo,20,0,18,Urea
29.23,56.14,56.12,Rojo,SemillasOleaginosas,9,8,14,28-28
36.26,61.51,37.35,Franco,Legumbres,17,4,41,Urea
32.47,62.87,51.2,Franco,Maiz,17,0,32,17-17-17
21.48,45.7,31.28,Negro,Tabaco,16,0,21,28-28
37.27,71.63,41.84,Negro,Trigo,14,4,37,17-17-17
29.99,60.53,36.8,Franco,Maiz,8,4,9,10-26-26
25.22,59.57,27.19,Arcilloso,Arrozal,36,0,4,10-26-26
32.59,60.71,42.68,Arenoso,Trigo,4,13,24,20-20
30.48,64.68,49.42,Rojo,SemillasOleaginosas,19,2,18,Urea
31.93,51.17,33.65,Arenoso,NuecesMani,37,0,4,20-20
24.11,49.64,57.81,Franco,CañaAzucar,5,0,17,20-20
28.1,43.56,59.25,Negro,Cebada,13,16,19,28-28
28.93,57.66,36.39,Arenoso,Tabaco,15,2,14,17-17-17
23.2,45.91,20.31,Negro,SemillasOleaginosas,13,15,13,DAP
28.63,59.57,61.32,Franco,Tabaco,35,0,4,20-20
28.61,55.85,32.75,Franco,SemillasOleaginosas,12,15,15,10-26-26
35.08,73.75,41.25,Arenoso,CañaAzucar,9,0,36,14-35-14
37.21,74.62,54.03,Rojo,Maiz,5,20,20,20-20
33.7,54.88,33.13,Franco,Arrozal,8,0,10,20-20
40.0,60.17,50.97,Arenoso,SemillasOleaginosas,17,0,40,14-35-14
31.68,59.06,58.41,Arcilloso,Arrozal,28,1,18,20-20
28.21,62.05,41.51,Arcilloso,Algodon,20,4,13,10-26-26
27.46,49.73,63.09,Arcilloso,SemillasOleaginosas,8,13,12,DAP
26.53,48.55,38.35,Arcilloso,Trigo,25,1,17,Urea
25.12,52.88,28.43,Rojo,Legumbres,11,12,15,Urea
26.99,51.1,58.93,Arcilloso,Tabaco,9,6,29,17-17-17
29.21,49.47,38.79,Negro,Cebada,27,0,16,17-17-17
29.68,55.95,57.79,Rojo,Algodon,23,0,20,10-26-26
23.57,58.87,21.5,Arcilloso,Tabaco,10,0,9,Urea
30.91,74.59,49.46,Arcilloso,Tabaco,25,2,17,14-35-14
35.72,60.2,69.54,Franco,SemillasOleaginosas,39,0,0,28-28
36.07,59.69,47.38,Arenoso,Arrozal,3,14,16,DAP
31.07,73.26,40.82,Arenoso,Legumbres,5,12,30,Urea
